policy,date,initial_cost,increase_cost,cancellation_refund,cancellation_penalty,adjustment_net,emergency_cost,total_cost,initial_kwh,effective_kwh,increase_kwh,cancel_kwh,emergency_kwh,start_kwh,end_kwh
mask_111,2025-10-26,48529.0361611111,489.83134885437784,5431.671880972285,2715.8359404861426,-2226.0045916317645,2.8441920818522705e-11,46303.03156947936,77860.28676031221,69812.46036283491,345.65123427521314,8393.4776317525,5.260680779883842e-12,1661.4938462127877,1895.1450062429587
forecast_only,2025-10-26,48254.76521068033,0.0,0.0,0.0,0.0,4.099712391791854e-11,48254.76521068037,77224.07485952173,77224.07485952173,0.0,0.0,7.565503779005667e-12,2234.0845569242124,1747.5282880060597
mask_000,2025-10-27,44757.6058128912,0.0,0.0,0.0,0.0,1.5001631936684137e-11,44757.60581289121,71598.82994371155,71598.82994371155,0.0,0.0,2.9096725029376103e-12,1747.5282880060597,1744.5918764512558
mask_001,2025-10-27,44686.89740485573,2382.954755693922,178.1293093204602,89.0646546602301,2293.8901010336917,1.474052696570638e-11,46980.787505889435,71434.81136789276,73803.39438346373,2658.9302008492314,290.3471852782618,2.8720359424028175e-12,1895.1450062429587,1558.8228715543355
mask_010,2025-10-27,44749.329171307865,584.2960111002086,975.6655741681278,487.8327870840639,96.4632240161447,1.474052696570638e-11,44845.79239532403,71579.63105346952,70018.12015522872,559.2279201061579,2120.7388183469534,2.8720359424028175e-12,1764.8072892238863,1558.8228715543355
mask_011,2025-10-27,44686.89740485573,2783.360280936055,1508.6236781399816,754.3118390699908,2029.0484418660642,1.4404797354927727e-11,46715.94584672181,71434.81136789276,71400.28245673375,3048.4416370759764,3082.9705482349964,2.7355895326763857e-12,1895.1450062429587,1820.9616500792977
mask_100,2025-10-27,44859.4782602795,0.0,0.0,0.0,0.0,1.5001631936684137e-11,44859.47826027952,71835.13810281223,71835.13810281223,0.0,0.0,2.9096725029376103e-12,1534.8509448154514,1744.5918764512558
mask_101,2025-10-27,44686.89740485573,2382.954755693922,178.1293093204602,89.0646546602301,2293.8901010336917,1.474052696570638e-11,46980.787505889435,71434.81136789276,73803.39438346373,2658.9302008492314,290.3471852782618,2.8720359424028175e-12,1895.1450062429587,1558.8228715543355
mask_110,2025-10-27,44859.4782602795,584.2960111002086,975.6655741681278,487.8327870840639,96.4632240161447,1.474052696570638e-11,44955.94148429567,71835.13810281223,70273.62720457143,559.2279201061579,2120.7388183469534,2.8720359424028175e-12,1534.8509448154514,1558.8228715543355
mask_111,2025-10-27,44686.89740485573,2783.360280936055,1508.6236781399816,754.3118390699908,2029.0484418660642,1.4404797354927727e-11,46715.94584672181,71434.81136789276,71400.28245673375,3048.4416370759764,3082.9705482349964,2.7355895326763857e-12,1895.1450062429587,1820.9616500792977
forecast_only,2025-10-27,44757.6058128912,0.0,0.0,0.0,0.0,31.677714466806155,44789.283527358006,71598.82994371155,71598.82994371155,0.0,0.0,9.464509849656675,1747.5282880060597,1755.1079985064266
mask_000,2025-10-28,44529.45585193459,0.0,0.0,0.0,0.0,2846.891068511595,47376.34692044619,71043.30529628985,71043.30529628985,0.0,0.0,488.79209699929237,1744.5918764512558,1679.3569609759336
mask_001,2025-10-28,44618.439205280214,2084.236149084174,273.72012121250486,136.86006060625243,1947.3760884779217,3.0843835124860785e-11,46565.81529375816,71249.71530173086,72851.23457575531,2002.109219064307,400.5899450398596,5.971945160609948e-12,1558.8228715543355,1739.1358740153817
mask_010,2025-10-28,44618.439205280214,1180.5486524173264,345.2673394363331,172.63366971816654,1007.9149826991599,3.768842757323476e-11,45626.354187979414,71249.71530173086,71713.39372864358,1141.5709828041686,677.8925558914372,7.575995386588374e-12,1558.8228715543355,1739.1358740153817
mask_011,2025-10-28,44492.87473036675,2084.236149084174,273.72012121250486,136.86006060625243,1947.3760884779217,3.0843835124860785e-11,46440.250818844695,70958.44999225868,72559.96926628312,2002.109219064307,400.5899450398596,5.971945160609948e-12,1820.9616500792977,1739.1358740153817
mask_100,2025-10-28,44529.45585193459,937.0693320797816,145.54961111065234,72.77480555532617,864.2945265244555,661.1407515036685,46054.89112996271,71043.30529628985,71289.28760764506,484.9878798642867,239.0055685090681,162.69428315022694,1744.5918764512558,1633.8325324806708
mask_101,2025-10-28,44618.439205280214,2084.236149084174,273.72012121250486,136.86006060625243,1947.3760884779217,3.0843835124860785e-11,46565.81529375816,71249.71530173086,72851.23457575531,2002.109219064307,400.5899450398596,5.971945160609948e-12,1558.8228715543355,1739.1358740153817
mask_110,2025-10-28,44618.439205280214,1180.5486524173264,345.2673394363331,172.63366971816654,1007.9149826991599,3.768842757323476e-11,45626.354187979414,71249.71530173086,71713.39372864358,1141.5709828041686,677.8925558914372,7.575995386588374e-12,1558.8228715543355,1739.1358740153817
mask_111,2025-10-28,44492.87473036675,2084.236149084174,273.72012121250486,136.86006060625243,1947.3760884779217,3.0843835124860785e-11,46440.250818844695,70958.44999225868,72559.96926628312,2002.109219064307,400.5899450398596,5.971945160609948e-12,1820.9616500792977,1739.1358740153817
forecast_only,2025-10-28,44524.41862947016,0.0,0.0,0.0,0.0,1819.09033223722,46343.508961707375,71031.62071622854,71031.62071622854,0.0,0.0,488.7920969992925,1755.1079985064266,1679.3569609759336
mask_000,2025-10-29,48933.47428939771,0.0,0.0,0.0,0.0,2090.6891509294633,51024.163440327175,78903.90263551306,78903.90263551306,0.0,0.0,318.1090825925955,1679.3569609759336,1380.4931587813232
mask_001,2025-10-29,48904.84019005181,0.0,0.0,0.0,0.0,2090.6891509294633,50995.52934098127,78837.48162102478,78837.48162102478,0.0,0.0,318.1090825925955,1739.1358740153817,1380.4931587813232
mask_010,2025-10-29,48904.84019005181,0.0,1800.2808484552843,900.1404242276421,-900.1404242276421,2313.417466885234,50318.1172327094,78837.48162102478,75894.39802820735,0.0,2943.083592817435,351.3521148247999,1739.1358740153817,1380.4931587813232
mask_011,2025-10-29,48904.84019005181,0.0,1800.2808484552843,900.1404242276421,-900.1404242276421,2313.417466885234,50318.1172327094,78837.48162102478,75894.39802820735,0.0,2943.083592817435,351.3521148247999,1739.1358740153817,1380.4931587813232
mask_100,2025-10-29,48955.28049064694,0.0,0.0,0.0,0.0,2090.6891509294633,51045.969641576405,78954.48533384113,78954.48533384113,0.0,0.0,318.1090825925955,1633.8325324806708,1380.4931587813232
mask_101,2025-10-29,48904.84019005181,0.0,0.0,0.0,0.0,2090.6891509294633,50995.52934098127,78837.48162102478,78837.48162102478,0.0,0.0,318.1090825925955,1739.1358740153817,1380.4931587813232
mask_110,2025-10-29,48904.84019005181,0.0,1800.2808484552843,900.1404242276421,-900.1404242276421,2313.417466885234,50318.1172327094,78837.48162102478,75894.39802820735,0.0,2943.083592817435,351.3521148247999,1739.1358740153817,1380.4931587813232
mask_111,2025-10-29,48904.84019005181,0.0,1800.2808484552843,900.1404242276421,-900.1404242276421,2313.417466885234,50318.1172327094,78837.48162102478,75894.39802820735,0.0,2943.083592817435,351.3521148247999,1739.1358740153817,1380.4931587813232
forecast_only,2025-10-29,48933.47428939771,0.0,0.0,0.0,0.0,2090.6891509294633,51024.163440327175,78903.90263551306,78903.90263551306,0.0,0.0,318.1090825925955,1679.3569609759336,1380.4931587813232
mask_000,2025-10-30,44251.12848765381,0.0,0.0,0.0,0.0,1733.1709276574425,45984.29941531125,70875.05618588498,70875.05618588498,0.0,0.0,337.73633148545196,1380.4931587813232,1445.2838396134553
mask_001,2025-10-30,44251.12848765381,1228.804078223567,1371.374405059774,685.687202529887,543.1168756936801,17.05834733336948,44811.30371068086,70875.05618588498,70089.06452991263,1156.0540401400103,1942.0456961123716,3.6418333333403554,1380.4931587813232,1564.536284307703
mask_010,2025-10-30,44251.12848765381,969.1013526676682,658.79707870889,329.398539354445,639.7028133132231,3.686429417282256e-11,44890.83130096707,70875.05618588498,70391.52938350216,903.8164486007406,1387.3432509835766,7.2091221881009915e-12,1380.4931587813232,1564.536284307703
mask_011,2025-10-30,44251.12848765381,1228.804078223567,1371.374405059774,685.687202529887,543.1168756936801,17.05834733336948,44811.30371068086,70875.05618588498,70089.06452991263,1156.0540401400103,1942.0456961123716,3.6418333333403554,1380.4931587813232,1564.536284307703
mask_100,2025-10-30,44251.12848765381,631.5930011591132,137.8635201033214,68.9317600516607,562.6612411074525,890.8764011560917,45704.66612991735,70875.05618588498,70975.55798288618,326.88611192666883,226.38431492548466,213.79882272485978,1380.4931587813232,1452.3442168975137
mask_101,2025-10-30,44251.12848765381,1228.804078223567,1371.374405059774,685.687202529887,543.1168756936801,17.05834733336948,44811.30371068086,70875.05618588498,70089.06452991263,1156.0540401400103,1942.0456961123716,3.6418333333403554,1380.4931587813232,1564.536284307703
mask_110,2025-10-30,44251.12848765381,969.1013526676682,658.79707870889,329.398539354445,639.7028133132231,3.686429417282256e-11,44890.83130096707,70875.05618588498,70391.52938350216,903.8164486007406,1387.3432509835766,7.2091221881009915e-12,1380.4931587813232,1564.536284307703
mask_111,2025-10-30,44251.12848765381,1228.804078223567,1371.374405059774,685.687202529887,543.1168756936801,17.05834733336948,44811.30371068086,70875.05618588498,70089.06452991263,1156.0540401400103,1942.0456961123716,3.6418333333403554,1380.4931587813232,1564.536284307703
forecast_only,2025-10-30,44251.12848765381,0.0,0.0,0.0,0.0,1358.7664660841328,45609.894953737945,70875.05618588498,70875.05618588498,0.0,0.0,369.11992133024444,1380.4931587813232,1480.1544949965567
mask_000,2025-10-31,20116.840386672942,0.0,0.0,0.0,0.0,1.858435494384025e-11,20116.84038667296,36991.307684679006,36991.307684679006,0.0,0.0,3.681499549657019e-12,1445.2838396134553,2346.983271213629
mask_001,2025-10-31,20059.99275160767,18.76753337559038,767.9310986775537,383.96554933877684,-365.1980159631865,1.858435494384025e-11,19694.794735644504,36858.804968352066,35883.56110987036,10.621843141524664,985.865701623235,3.681499549657019e-12,1564.536284307703,2355.2320359218834
mask_010,2025-10-31,20059.99275160767,0.0,935.2396740798038,467.6198370399019,-467.6198370399019,2.1995052001955172e-11,19592.372914567793,36858.804968352066,35693.684035310864,0.0,1165.120933041207,4.408917675391422e-12,1564.536284307703,2338.5713817095607
mask_011,2025-10-31,20059.99275160767,18.76753337559038,945.9176089252471,472.95880446262356,-454.1912710870332,2.1995052001955172e-11,19605.801480520662,36858.804968352066,35693.952369542865,10.621843141524664,1175.4744419507292,4.408917675391422e-12,1564.536284307703,2338.5713817095607
mask_100,2025-10-31,20113.472586708445,0.0,47.746055297540416,23.873027648770208,-23.873027648770208,1.927932258283249e-11,20089.599559059694,36983.46282103006,36936.898992322574,0.0,46.56382870747956,3.795186387378635e-12,1452.3442168975137,2296.966608462486
mask_101,2025-10-31,20059.99275160767,18.76753337559038,824.7535997341748,412.3767998670874,-393.60926649149707,1.927932258283249e-11,19666.383485116192,36858.804968352066,35829.57339292545,10.621843141524664,1039.8534185681438,3.795186387378635e-12,1564.536284307703,2296.966608462486
mask_110,2025-10-31,20059.99275160767,0.0,973.7297908804373,486.8648954402187,-486.8648954402187,2.1995052001955172e-11,19573.127856167477,36858.804968352066,35654.69090715704,0.0,1204.114061195025,4.408917675391422e-12,1564.536284307703,2296.966608462486
mask_111,2025-10-31,20059.99275160767,18.76753337559038,984.4077257258807,492.20386286294035,-473.43632948735,2.1995052001955172e-11,19586.556422120346,36858.804968352066,35654.95924138905,10.621843141524664,1214.4675701045471,4.408917675391422e-12,1564.536284307703,2296.966608462486
forecast_only,2025-10-31,20100.207084055204,0.0,0.0,0.0,0.0,1.858435494384025e-11,20100.207084055222,36952.562512031116,36952.562512031116,0.0,0.0,3.681499549657019e-12,1480.1544949965567,2346.983271213629
mask_000,2025-11-01,18775.238348756444,0.0,0.0,0.0,0.0,3.330280184954404e-11,18775.238348756477,34755.49171178433,34755.49171178433,0.0,0.0,6.349587522436195e-12,2346.983271213629,2455.6473759468367
mask_001,2025-11-01,18771.316519402375,55.38550855320996,267.0914991624593,133.54574958122964,-78.1602410280197,3.424436856303003e-11,18693.156278374387,34746.326417664044,34443.23207351145,35.84168183886942,338.93602599146254,6.610934022432957e-12,2355.2320359218834,2461.250243626908
mask_010,2025-11-01,18779.237734888437,0.0,237.56395624308468,118.78197812154234,-118.78197812154234,3.0257074623563085e-11,18660.455756766925,34764.838255677736,34485.34196455002,0.0,279.4962911277198,5.724309914967307e-12,2338.5713817095607,2455.6473759468367
mask_011,2025-11-01,18779.237734888437,55.38550855320996,267.0914991624593,133.54574958122964,-78.1602410280197,3.424436856303003e-11,18701.077493860448,34764.838255677736,34461.74391152514,35.84168183886942,338.93602599146254,6.610934022432957e-12,2338.5713817095607,2461.250243626908
mask_100,2025-11-01,18799.018493191128,0.0,68.94392439636428,34.47196219818214,-34.47196219818214,3.330280184954404e-11,18764.54653099298,34811.065781507816,34741.220857592954,0.0,69.84492391486606,6.349587522436195e-12,2296.966608462486,2379.7869939891953
mask_101,2025-11-01,18799.018493191128,55.38550855320996,342.2004829819127,171.10024149095636,-115.71473293774642,3.3549400924037794e-11,18683.303760253413,34811.065781507816,34433.083932528294,35.84168183886942,413.8235308183924,6.497247184711341e-12,2296.966608462486,2379.7869939891953
mask_110,2025-11-01,18799.018493191128,0.0,306.50788063944896,153.25394031972448,-153.25394031972448,3.0257074623563085e-11,18645.764552871435,34811.065781507816,34461.72456646523,0.0,349.3412150425859,5.724309914967307e-12,2296.966608462486,2379.7869939891953
mask_111,2025-11-01,18799.018493191128,55.38550855320996,342.2004829819127,171.10024149095636,-115.71473293774642,3.3549400924037794e-11,18683.303760253413,34811.065781507816,34433.083932528294,35.84168183886942,413.8235308183924,6.497247184711341e-12,2296.966608462486,2379.7869939891953
forecast_only,2025-11-01,18775.238348756444,0.0,0.0,0.0,0.0,3.330280184954404e-11,18775.238348756477,34755.49171178433,34755.49171178433,0.0,0.0,6.349587522436195e-12,2346.983271213629,2455.6473759468367
mask_000,2025-11-02,47920.85972595328,0.0,0.0,0.0,0.0,2.5673614345578246e-11,47920.85972595331,75918.01655703034,75918.01655703034,0.0,0.0,5.609956943430916e-12,2455.6473759468367,1716.7082513437904
mask_001,2025-11-02,47918.17595233453,1991.2829355510114,169.3136534897273,84.65682674486365,1906.6261088061476,2.547156396914829e-11,49824.802061140705,75911.79114849692,78022.75554374876,2383.8342659188993,272.86987066705694,5.539790848274606e-12,2461.250243626908,1507.8169214220688
mask_010,2025-11-02,47920.85972595328,0.0,884.6746731779195,442.3373365889598,-442.3373365889598,2.643425300874469e-11,47478.52238936435,75918.01655703034,74836.26664407103,0.0,1081.7499129592975,5.831113369936247e-12,2455.6473759468367,1716.7082513437904
mask_011,2025-11-02,47918.17595233453,2194.7645243754378,2233.934681028887,1116.9673405144435,1077.7971838609942,3.0420930663410675e-11,48995.97313619556,75911.79114849692,75295.7417317586,2606.5909944643636,3222.640411202689,6.586065026681354e-12,2461.250243626908,1716.7082513437908
mask_100,2025-11-02,47957.19684891099,0.0,0.0,0.0,0.0,2.5673614345578246e-11,47957.19684891102,76002.3058703166,76002.3058703166,0.0,0.0,5.609956943430916e-12,2379.7869939891953,1716.7082513437904
mask_101,2025-11-02,47957.19684891099,1991.2829355510114,169.3136534897273,84.65682674486365,1906.6261088061476,2.547156396914829e-11,49863.822957717166,76002.3058703166,78113.27026556846,2383.8342659188993,272.86987066705694,5.539790848274606e-12,2379.7869939891953,1507.8169214220688
mask_110,2025-11-02,47957.19684891099,0.0,884.6746731779195,442.3373365889598,-442.3373365889598,2.643425300874469e-11,47514.85951232206,76002.3058703166,74920.5559573573,0.0,1081.7499129592975,5.831113369936247e-12,2379.7869939891953,1716.7082513437904
mask_111,2025-11-02,47957.19684891099,2194.7645243754378,2233.934681028887,1116.9673405144435,1077.7971838609942,3.0420930663410675e-11,49034.99403277202,76002.3058703166,75386.25645357827,2606.5909944643636,3222.640411202689,6.586065026681354e-12,2379.7869939891953,1716.7082513437908
forecast_only,2025-11-02,47920.85972595328,0.0,0.0,0.0,0.0,1657.7986694703864,49578.65839542367,75918.01655703034,75918.01655703034,0.0,0.0,386.53955592446795,2455.6473759468367,1716.7082513437904
mask_000,2025-11-03,51461.97254545467,0.0,0.0,0.0,0.0,2.5804834768994314e-11,51461.9725454547,82088.59665887478,82088.59665887478,0.0,0.0,5.977551786884305e-12,1716.7082513437904,2073.742748780976
mask_001,2025-11-03,51562.03149248717,191.49081487233053,2342.218978477509,1171.1094892387546,-979.6186743664239,1.9285726793327742e-11,50582.41281812077,82320.6981365656,79092.7465923902,157.64382518094044,3385.5953693563333,4.624745031378552e-12,1507.8169214220688,2073.742748780976
mask_010,2025-11-03,51461.97254545467,0.0,2698.0733449732284,1349.0366724866142,-1349.0366724866142,2.846199637085434e-11,50112.93587296808,82088.59665887478,77363.0224083035,0.0,4725.574250571279,6.544209618652985e-12,1716.7082513437904,2073.742748780976
