strategy,day,date,initial_cost,increase_cost,refund,penalty,adjustment_net,emergency_cost,total_cost,initial_kwh,effective_kwh,increase_kwh,cancel_kwh,emergency_kwh,charge_kwh,discharge_kwh,spill_kwh,E_start,E_end
B42,288,2025-10-16,42204.07924228284,0.0,0.0,0.0,0.0,12839.237731498839,55043.31697378168,67529.33877021304,67529.33877021304,0.0,0.0,2347.6418159314876,21856.41591480974,17612.988924245165,2667.0806455799534,1492.4701048796105,1593.2567346026399
B43,288,2025-10-16,44901.3680567229,995.2425564621158,2596.741475111221,1298.3707375556105,-303.12818109349473,2504.800859162826,47103.04073479223,70213.33496491902,67410.17991016425,612.2683411955204,3415.423395950289,451.1109053564987,22180.927376843534,17933.372473070507,647.262961747717,1328.4699101913427,1365.3351348277363
A43_000,288,2025-10-16,44739.47474351347,0.0,0.0,0.0,0.0,1237.0088593583146,45976.483602871784,69873.07999810642,69873.07999810642,0.0,0.0,213.10573438281338,22133.24549366669,18020.69317223248,3007.1604610550153,1634.6993803226858,1531.6279110310622
A43_001,288,2025-10-16,44748.972214461464,0.0,0.0,0.0,0.0,1237.0088593583146,45985.98107381978,69893.041055164,69893.041055164,0.0,0.0,213.10573438281338,22153.206550724273,18020.69317223248,3007.1604610550153,1616.7344289708624,1531.6279110310622
A43_010,288,2025-10-16,44777.12845004068,0.0,1468.8678943513496,734.4339471756748,-734.4339471756748,1748.6757563057845,45791.370259170784,69952.21767470837,67990.15020196147,0.0,1962.0674727469013,297.4140054237544,22289.941286437504,18083.515246329254,1114.6652172769711,1563.475471380926,1531.6279110310622
A43_011,288,2025-10-16,44901.3680567229,0.0,1468.8678943513496,734.4339471756748,-734.4339471756748,1748.6757563057845,45915.60986585301,70213.33496491902,68251.26749217212,0.0,1962.0674727469013,297.4140054237544,22551.058576648156,18083.515246329254,1114.665217276969,1328.4699101913427,1531.6279110310622
A43_100,288,2025-10-16,44739.47474351347,0.0,0.0,0.0,0.0,1237.0088593583146,45976.483602871784,69873.07999810642,69873.07999810642,0.0,0.0,213.10573438281338,22133.24549366669,18020.69317223248,3007.1604610550153,1634.6993803226858,1531.6279110310622
A43_101,288,2025-10-16,44748.972214461464,0.0,0.0,0.0,0.0,1237.0088593583146,45985.98107381978,69893.041055164,69893.041055164,0.0,0.0,213.10573438281338,22153.206550724273,18020.69317223248,3007.1604610550153,1616.7344289708624,1531.6279110310622
A43_110,288,2025-10-16,44777.12845004068,0.0,1468.8678943513496,734.4339471756748,-734.4339471756748,1748.6757563057845,45791.370259170784,69952.21767470837,67990.15020196147,0.0,1962.0674727469013,297.4140054237544,22289.941286437504,18083.515246329254,1114.6652172769711,1563.475471380926,1531.6279110310622
A43_111,288,2025-10-16,44901.3680567229,0.0,1468.8678943513496,734.4339471756748,-734.4339471756748,1748.6757563057845,45915.60986585301,70213.33496491902,68251.26749217212,0.0,1962.0674727469013,297.4140054237544,22551.058576648156,18083.515246329254,1114.665217276969,1328.4699101913427,1531.6279110310622
A43_update_only,288,2025-10-16,44739.47474351347,0.0,0.0,0.0,0.0,1237.0088593583146,45976.483602871784,69873.07999810642,69873.07999810642,0.0,0.0,213.10573438281338,22133.24549366669,18020.69317223248,3007.1604610550153,1634.6993803226858,1531.6279110310622
A43_adjust_only,288,2025-10-16,44739.47474351347,0.0,16.531506538666157,8.265753269333079,-8.265753269333079,1237.0088593583146,45968.21784960245,69873.07999810642,69843.7532169486,0.0,29.326781157825366,213.10573438281338,22133.24549366669,18020.69317223248,2977.83367989719,1634.6993803226858,1531.6279110310622
A42,289,2025-10-17,14583.017927995726,0.0,0.0,0.0,0.0,1.3374069851579406e-11,14583.01792799574,34749.40317033192,34749.40317033192,0.0,0.0,2.7071678232459817e-12,15846.694333682897,12382.178124681639,15280.687644664,1593.2567346026399,2097.3059408265376
B42,289,2025-10-17,14583.017927995726,0.0,0.0,0.0,0.0,1.3374069851579406e-11,14583.01792799574,34749.40317033192,34749.40317033192,0.0,0.0,2.7071678232459817e-12,15846.694333682897,12382.178124681639,15280.687644664,1593.2567346026399,2097.3059408265376
B43,289,2025-10-17,13921.579604401026,469.2505649892636,134.54211912416108,67.27105956208054,401.979505427183,1.6770268840282653e-11,14323.559109828226,33504.541208764516,33717.891280251235,491.64741658051815,278.2973450937957,3.6128877667351844e-12,16210.683760757804,12284.883380819214,13787.891583645982,1365.3351348277363,2305.0800963772986
A43_000,289,2025-10-17,13868.772409468904,0.0,0.0,0.0,0.0,1.690756701311358e-11,13868.77240946892,33319.77145742749,33319.77145742749,0.0,0.0,3.6555203308807904e-12,16314.812133854517,12516.59360611164,13517.353613017945,1531.6279110310622,2307.632602487193
A43_001,289,2025-10-17,13868.772409468904,469.2505649892636,134.54211912416108,67.27105956208054,401.979505427183,1.6770268840282653e-11,14270.751914896104,33319.77145742749,33533.121528914206,491.64741658051815,278.2973450937957,3.6128877667351844e-12,16025.914009420774,12284.883380819214,13787.891583645982,1531.6279110310622,2305.0800963772986
A43_010,289,2025-10-17,13868.772409468904,299.1901917923541,134.54211912416105,67.27105956208052,231.91913223027356,1.6770268840282653e-11,14100.691541699194,33319.77145742749,33355.24816192033,313.7740495866391,278.2973450937957,3.6128877667351844e-12,16051.162017449868,12327.325512694231,13627.212340498027,1531.6279110310622,2280.6453792979087
A43_011,289,2025-10-17,13868.772409468904,469.2505649892636,134.54211912416108,67.27105956208054,401.979505427183,1.6770268840282653e-11,14270.751914896104,33319.77145742749,33533.121528914206,491.64741658051815,278.2973450937957,3.6128877667351844e-12,16025.914009420774,12284.883380819214,13787.891583645982,1531.6279110310622,2305.0800963772986
A43_100,289,2025-10-17,13868.772409468904,0.0,143.70997400639362,71.85498700319681,-71.85498700319681,1.6302639349596857e-11,13796.917422465724,33319.77145742749,33032.859326689795,0.0,286.91213073769023,3.5418334931591744e-12,16051.162017449868,12539.855620444683,13517.353613017945,1531.6279110310622,2044.5008151307402
A43_101,289,2025-10-17,13868.772409468904,469.2505649892636,134.54211912416108,67.27105956208054,401.979505427183,1.6770268840282653e-11,14270.751914896104,33319.77145742749,33533.121528914206,491.64741658051815,278.2973450937957,3.6128877667351844e-12,16025.914009420774,12284.883380819214,13787.891583645982,1531.6279110310622,2305.0800963772986
A43_110,289,2025-10-17,13868.772409468904,299.1901917923541,134.54211912416105,67.27105956208052,231.91913223027356,1.6770268840282653e-11,14100.691541699194,33319.77145742749,33355.24816192033,313.7740495866391,278.2973450937957,3.6128877667351844e-12,16051.162017449868,12327.325512694231,13627.212340498027,1531.6279110310622,2280.6453792979087
A43_111,289,2025-10-17,13868.772409468904,469.2505649892636,134.54211912416108,67.27105956208054,401.979505427183,1.6770268840282653e-11,14270.751914896104,33319.77145742749,33533.121528914206,491.64741658051815,278.2973450937957,3.6128877667351844e-12,16025.914009420774,12284.883380819214,13787.891583645982,1531.6279110310622,2305.0800963772986
A43_update_only,289,2025-10-17,13868.772409468904,0.0,0.0,0.0,0.0,40.318059758257036,13909.090469227162,33319.77145742749,33319.77145742749,0.0,0.0,12.856524157605737,16314.812133854517,12503.737081954037,13517.353613017945,1531.6279110310622,2321.9176293289734
A43_adjust_only,289,2025-10-17,13868.772409468904,0.0,143.70997400639362,71.85498700319681,-71.85498700319681,1.6302639349596857e-11,13796.917422465724,33319.77145742749,33032.859326689795,0.0,286.91213073769023,3.5418334931591744e-12,16051.162017449868,12539.855620444683,13517.353613017945,1531.6279110310622,2044.5008151307402
A42,290,2025-10-18,13347.826324189049,0.0,0.0,0.0,0.0,10.99500978745998,13358.82133397651,32122.67859354018,32122.67859354018,0.0,0.0,3.0351993892222624,15265.55208326639,12656.594912773375,13440.163355769717,2097.3059408265376,1773.4195793514273
B42,290,2025-10-18,13347.826324189049,0.0,0.0,0.0,0.0,10.99500978745998,13358.82133397651,32122.67859354018,32122.67859354018,0.0,0.0,3.0351993892222624,15265.55208326639,12656.594912773375,13440.163355769717,2097.3059408265376,1773.4195793514273
B43,290,2025-10-18,14630.106993197478,4.214924590922955,1218.7600711809864,609.3800355904932,-605.1651109995703,2.0195037642167787e-11,14024.941882197927,34013.60727890917,32094.314296844525,3.4737912316503525,1922.7667732962927,5.2162718588988355e-12,15055.525247164944,12513.989324347196,13476.185107360114,2305.0800963772986,1950.620236217752
A43_000,290,2025-10-18,14629.05337539767,0.0,0.0,0.0,0.0,1.6449762441084204e-11,14629.053375397687,34010.77116100928,34010.77116100928,0.0,0.0,4.226841099352896e-12,15270.404060585528,12132.732252166506,14796.5060859236,2307.632602487193,2570.182643495829
A43_001,290,2025-10-18,14630.106993197478,4.214924590922955,287.280690916026,143.640345458013,-139.42542086709003,1.6449762441084204e-11,14490.681572330403,34013.60727890917,33533.10961393542,3.4737912316503525,483.9714562053947,4.226841099352896e-12,15273.24017848541,12132.732252166506,14316.008420949856,2305.0800963772986,2570.182643495829
A43_010,290,2025-10-18,14640.193101414137,0.0,854.3999187763117,427.19995938815583,-427.19995938815583,2.043309788035685e-11,14212.993142026002,34040.75696455294,32678.085482419632,0.0,1362.6714821333026,5.2731152777596435e-12,15344.234968681667,12218.927860288815,13476.185107360114,2280.6453792979087,2513.870339679395
A43_011,290,2025-10-18,14630.106993197478,4.214924590922955,857.2098685035937,428.60493425179686,-424.39000966087394,2.043309788035685e-11,14205.716983536622,34013.60727890917,32650.935796775862,3.4737912316503525,1366.1452733649533,5.2731152777596435e-12,15317.0852830379,12218.927860288815,13476.185107360114,2305.0800963772986,2513.870339679395
A43_100,290,2025-10-18,14737.66832984536,0.0,404.0006697863732,202.0003348931866,-202.0003348931866,1.692588291746233e-11,14535.66799495219,34303.13981362757,33695.83724026143,0.0,607.3025733661307,4.340527937074512e-12,15301.21267733085,12478.47478965968,14796.5060859236,2044.5008151307402,1950.6202362177523
A43_101,290,2025-10-18,14630.106993197478,4.214924590922955,691.2813607023992,345.6406803511996,-341.4257557602767,1.692588291746233e-11,14288.681237437217,34013.60727890917,32925.80704056929,3.4737912316503525,1091.2740295715253,4.340527937074512e-12,15011.680142612453,12478.47478965968,14316.008420949856,2305.0800963772986,1950.6202362177523
A43_110,290,2025-10-18,14640.193101414137,0.0,1215.9501214537042,607.9750607268521,-607.9750607268521,2.0195037642167787e-11,14032.218040687305,34040.75696455294,32121.463982488294,0.0,1919.2929820646427,5.2162718588988355e-12,15082.67493280871,12513.989324347196,13476.185107360114,2280.6453792979087,1950.620236217752
A43_111,290,2025-10-18,14630.106993197478,4.214924590922955,1218.7600711809864,609.3800355904932,-605.1651109995703,2.0195037642167787e-11,14024.941882197927,34013.60727890917,32094.314296844525,3.4737912316503525,1922.7667732962927,5.2162718588988355e-12,15055.525247164944,12513.989324347196,13476.185107360114,2305.0800963772986,1950.620236217752
A43_update_only,290,2025-10-18,14623.156833762423,0.0,0.0,0.0,0.0,1.6449762441084204e-11,14623.15683376244,33994.89890896286,33994.89890896286,0.0,0.0,4.226841099352896e-12,15254.531808539105,12132.732252166506,14796.5060859236,2321.9176293289734,2570.182643495829
A43_adjust_only,290,2025-10-18,14737.66832984536,0.0,404.0006697863732,202.0003348931866,-202.0003348931866,1.692588291746233e-11,14535.66799495219,34303.13981362757,33695.83724026143,0.0,607.3025733661307,4.340527937074512e-12,15301.21267733085,12478.47478965968,14796.5060859236,2044.5008151307402,1950.6202362177523
A42,291,2025-10-19,46737.21877938681,0.0,0.0,0.0,0.0,1573.979251325189,48311.198030711996,73037.75809340138,73037.75809340138,0.0,0.0,276.82744693068753,21999.936280989583,18143.52449650302,5572.451222512171,1773.4195793514273,1413.8905694609177
B42,291,2025-10-19,46737.21877938681,0.0,0.0,0.0,0.0,1605.8641421585223,48343.08292154533,73037.75809340138,73037.75809340138,0.0,0.0,276.82744693068753,21999.936280989583,18143.52449650302,5572.451222512171,1773.4195793514273,1413.8905694609177
B43,291,2025-10-19,46563.468653145275,22.24430135510216,2476.7789598926756,1238.3894799463378,-1216.1451785912354,1272.1526134147684,46619.47608796881,71785.13986195161,68295.8384707492,12.20849661248917,3501.5098878148997,210.84561854875693,22072.810762223606,18276.778423684853,824.9292174258621,1950.620236217752,1508.618340346936
A43_000,291,2025-10-19,46252.96071472485,0.0,0.0,0.0,0.0,819.0660011091338,47072.026715833985,71096.73718719819,71096.73718719819,0.0,0.0,142.16808912294525,21103.137993819437,18048.949647827747,4298.994396996108,2570.182643495829,1508.618340346936
A43_001,291,2025-10-19,46252.96071472485,22.24430135510216,673.9040584885041,336.95202924425206,-314.7077278891499,768.8393142187248,46707.092301054436,71096.73718719819,70281.81495603436,12.20849661248917,827.1307277763123,134.33679447092084,21399.01262209503,18288.608096730975,3420.0246918078974,2570.182643495829,1508.618340346936
A43_010,291,2025-10-19,46281.03001793167,0.0,2256.922097353411,1128.4610486767056,-1128.4610486767056,1258.533511904899,46411.10248115986,71159.3064136609,67733.0186507436,0.0,3426.287762917293,210.8456185487563,21157.43480397257,18042.248990616994,942.9559226034407,2513.870339679395,1508.618340346936
A43_011,291,2025-10-19,46281.03001793167,22.24430135510216,2476.7789598926756,1238.3894799463378,-1216.1451785912354,1258.533511904902,46323.41835124534,71159.3064136609,67670.00502245848,12.20849661248917,3501.5098878148997,210.84561854875693,21446.97731393289,18276.778423684853,824.9292174258621,2513.870339679395,1508.618340346936
A43_100,291,2025-10-19,46563.468653145275,0.0,0.0,0.0,0.0,819.0660011091338,47382.53465425441,71785.13986195161,71785.13986195161,0.0,0.0,142.16808912294525,21791.540668572856,18048.949647827747,4298.994396996108,1950.6202362177523,1508.618340346936
A43_101,291,2025-10-19,46563.468653145275,22.24430135510216,673.9040584885041,336.95202924425206,-314.7077278891499,768.8393142187248,47017.60023947486,71785.13986195161,70970.21763078778,12.20849661248917,827.1307277763123,134.33679447092084,22087.415296848452,18288.608096730975,3420.0246918078974,1950.6202362177523,1508.618340346936
A43_110,291,2025-10-19,46563.468653145275,0.0,2256.922097353411,1128.4610486767056,-1128.4610486767056,1256.3724356527418,46691.38004012131,71785.13986195161,68358.85209903432,0.0,3426.287762917293,210.8456185487563,21783.268252263286,18042.248990616994,942.9559226034407,1950.620236217752,1508.618340346936
A43_111,291,2025-10-19,46563.468653145275,22.24430135510216,2476.7789598926756,1238.3894799463378,-1216.1451785912354,1256.372435652745,46603.695910206785,71785.13986195161,68295.8384707492,12.20849661248917,3501.5098878148997,210.84561854875693,22072.810762223606,18276.778423684853,824.9292174258621,1950.620236217752,1508.618340346936
A43_update_only,291,2025-10-19,46252.96071472485,0.0,0.0,0.0,0.0,819.0660011091338,47072.026715833985,71096.73718719819,71096.73718719819,0.0,0.0,142.16808912294525,21103.137993819437,18048.949647827747,4298.994396996108,2570.182643495829,1508.618340346936
A43_adjust_only,291,2025-10-19,46563.468653145275,0.0,608.0581220636795,304.0290610318398,-304.0290610318398,819.0660011091338,47078.505593222566,71785.13986195161,70513.05643796356,0.0,1272.0834239880558,142.16808912294525,21791.54066857286,18048.949647827747,3026.91097300805,1950.6202362177523,1508.618340346936
A42,292,2025-10-20,46369.423442331026,0.0,0.0,0.0,0.0,2935.1803203300797,49304.60376266111,72500.99237321378,72500.99237321378,0.0,0.0,552.3971829800045,22542.15375206028,18316.057124245683,4386.510561712517,1413.8905694609177,1350.6543638199696
B42,292,2025-10-20,46369.423442331026,0.0,0.0,0.0,0.0,2935.1803203300797,49304.60376266111,72500.99237321378,72500.99237321378,0.0,0.0,552.3971829800045,22542.15375206028,18316.057124245683,4386.510561712517,1413.8905694609177,1350.6543638199696
B43,292,2025-10-20,50813.077384930904,13.310338318588428,4546.667671088111,2273.3338355440555,-2260.0234972254675,1.8383741640093374e-11,48553.053887705464,77412.24909822442,71557.73759481058,6.872867228765358,5861.384370642617,3.511857471494295e-12,22105.399035954095,17790.343969114983,2801.9001613048013,1508.618340346936,1636.4286181334246
A43_000,292,2025-10-20,50813.077384930904,0.0,0.0,0.0,0.0,1.7978958544162535e-11,50813.07738493092,77412.24909822442,77412.24909822442,0.0,0.0,3.360423050935424e-12,21101.710312823667,16941.51037140775,8811.266790141852,1508.618340346936,1676.2572092129576
A43_001,292,2025-10-20,50813.077384930904,13.310338318588428,2636.0878691099956,1318.0439345549978,-1304.7335962364093,2.015635658381143e-11,49508.34378869452,77412.24909822442,74504.1622959224,6.872867228765358,2914.9596695307964,3.82982534574694e-12,22100.380486321428,17750.433211940937,5713.432654875249,1508.618340346936,1676.2572092129576
